source,supplierName,sourceUrl,externalId,name,brand,category,unit,currency,price,quantity,isRegulated,notes
"allfordent","ТОО AllForDent","https://a4d.kz/content/shlem-zashchitnyy-premium-3-plotnyh-ekrana","1035","Шлем защитный Premium+ 3 плотных экрана","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/shlem-ochki-10-ekranov-siniybelyy-rozovyy","1037","Шлем -очки+ 10 экранов синий,белый, розовый","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/shlem-zashchitnyy-10-ekranov","1036","Шлем защитный + 10 экранов","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/zashchitnye-ochki-krasnye-0","1038","Защитные очки красные","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/svetodiodnaya-lampa-0","1601","Светодиодная лампа","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/dispenser-dlya-materialov-no2","7104","Диспенсер для материалов №2","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/dispenser-dlya-materialov-no5","5110","Диспенсер для материалов №5","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/dispenser-dlya-materialov-no4","7106","Диспенсер для материалов №4","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/any-com-4-gr-shpric","1452","Any-Com 4 гр. шприц","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/any-com-kit-universal","1451","Any-Com Kit Universal","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/any-etch-protravochnyy-gel","1458","Any-Etch протравочный гель","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/shchechnyy-retraktor-detskiy","1371","Щечный ретрактор (детский)","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/shchechnyy-retraktor-podrostkovyy","1370","Щечный ретрактор (подростковый)","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/shchechnyy-retraktor-vzroslyy","1369","Щечный ретрактор (взрослый)","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
